address	kind	name	type	comment
00473ff0	function	object_move	void __fastcall (int slot)	Moves an object for one update: its motion function, then its rotation and velocity
00474150	function	object_steer	void __fastcall (GameObject *object, bool throttle_turns)	Moves each angular rate toward its input times the ship's rate, through its inertia, and builds the rotation
004742e0	function	object_fly	void __thiscall (float thrust)	The flight model for the object in the slot in ECX: throttle, steering, then speed through the inertia
004744c0	function	motion_forward	void __fastcall (int slot)	object_fly with thrust 1
004744d0	function	motion_backward	void __fastcall (int slot)	object_fly with thrust -1
00403060	function	object_cruise_speed	float __fastcall (GameObject *object)	max_speed, times the factor at 0x738, engines_intact and, outside one mode, the armor factor at 0x668
004a8b10	function	WinMain	int __stdcall (uint instance, uint previous, char *command_line, int show)	The game's entry, from _WinMainCRTStartup. A second copy finds the first by its StarlancerRunning mutex and restores the first's window instead
00494040	function	mission_run	void __fastcall (void)	Runs a mission: resets the clocks, then loops, running a game tick for each timer tick since the last pass
004827c0	function	tick_timer		Timer callback, 100 times a second: advances game_ticks and the play time, unless paused
00483150	function	hud_init	void __cdecl (void)	Sets the HUD up once, on the first frame that draws it: copies the element names into the table at 0x57BC5C, a hundred bytes each, allocates hud.cpp's work buffer, takes oldpalette.tga and powerball.tga, and works out the 62 by 62 table of shading the power ball, the power distribution display, is drawn from
0048c6e0	function	hud_blit	void __fastcall (void *pane, void *shapes, int shape, int x, int y, void *buffer, int mirrored)	Draws one of the display's shapes shaken, in place of VFX_shape_draw while hud_interference is above 0: under the hardware renderers each row is shifted sideways by a random amount scaled by hud_interference, or by 0x00588724 for some shapes. Unverified: the last two arguments
004843b0	function	hud_draw	void __cdecl (void)	Draws the head-up display, once a frame. mission_run puts it in sr + 0x88 and Surrender calls it while it renders, so nothing calls it outright and Ghidra does not find it without being told
00482f00	function	hud_grid_place	void __fastcall (uint index, int *out_x, int *out_y)	Where the item of index stands in the display's grid: from half-way across the screen, 0x30 apart across and 0x26 down, two to a row
00482e90	function	hud_place	void __fastcall (int x, int y, float across, float down, int *out_x, int *out_y)	Where a display element stands, so that it keeps its place at any resolution: the screen's size less 0x21, times the fraction across or down, plus 0x10 and the offset given
00480e40	function	hud_text	void __fastcall (void *pane, int x, int y, void **font, char *text, uint colour, int align)	Draws a line of the display's text with VFX_string_draw, which sprites.cpp looks up out of vfx.dll into 0x00594858: left where align is 0, centred where it is 1 and right where it is 2, the line's width from font_text_width. An empty string draws nothing. Leaves the line's bounding box where the caller asked
00480e10	function	font_text_width	int __fastcall (void *font, char *text)	How wide a string is in a font: the sum of its glyphs' widths, two bytes each from the font's +4
00477850	function	game_tick	void __fastcall (void)	One tick: the simulation step, unless paused
004774d0	function	simulation_step	void __fastcall (void)	Every fourth tick: each object's own updates, then objects_update and the rest
00468fa0	function	objects_update	void __fastcall (void)	Moves every object, then finds colliding pairs by sorting their extents along X
00466170	function	objects_collide	bool __fastcall (int *a, int *b)	Handles two objects whose spheres may meet, pushing them apart when they overlap
00565064	data	game_ticks	uint	Ticks since the mission started
00565070	data	play_time_ticks	ushort	Play time: ticks, rolled into seconds after 101
00565072	data	play_time_seconds	ushort	
00565074	data	play_time_minutes	ushort	
00565076	data	play_time_hours	ushort	
0057e04c	data	paused	ushort	Nonzero while the game is paused, which stops the ticks and the script clock
0049d070	function	frame_time_sum	void __fastcall (void)	Converts the frame's seven timed sections from counter ticks to seconds and totals them in frame_time
0058c4cc	data	frame_time	float	The last frame's timed sections together, in seconds; mission_frame moves detail_divisor by it
00539aa0	data	game_object_count	short	Slots of game_objects in use, which create_object extends when given no slot
0045f1b0	function	camera_set_view	int __fastcall (int view, int object, char lock, char force)	Switches the camera to a view of an object: refused while locked unless forced; starts or clears the bars, resets the chase and orbit state, then places the camera
0045fc90	function	camera_frame	void __fastcall (void)	Places the camera once a frame for the view: moves the bars, then the cockpit, chase, orbit, flyby and cutaway views
0045ed60	function	camera_chase	void __fastcall (void)	The chase view: behind and above the object by ship type, farther with throttle, swinging against its rates of turn
0045ed40	function	camera_chase_level	void __fastcall (void)	Zeroes the chase view's swing
00414060	function	frame_controls	void __fastcall (int slot)	The controls read once a frame, from mission_frame: the joystick's hat, which glances ahead, left, right or back while held, the camera keys, steering the orbiting views with the arrow keys, and the wingman and other frame keys
004f72a8	data	camera_view_table	byte[44][4]	For each view: the language string that names it (a halfword), whether the bars slide in, and whether it is from the cockpit. It ends where the text of camera_set_view's assertion on an invalid camera type begins
00539a64	data	camera_view_last	int	Last frame's camera_view: mission_frame resets the star streaks when they differ
00539a34	data	camera_view	short	
00539a8c	data	camera_object	short	The object the view shows
00539a9c	data	cockpit_mode	int	What the cockpit view shows: 0 no cockpit, 1 the cockpit's model, 2 the chase view; the cockpit key cycles it
005d5a78	data	cockpit_mode_setting	int	The options' cockpit setting: 0 the cockpit's model, 1 the chase view, 2 no cockpit
00539acc	data	camera_locked	char	Set while a script holds the camera; the camera keys do nothing
00539a38	data	camera_bars	float	How much of the screen each cinematic bar covers, up to 0.1
00539a50	data	camera_bar_speed	float	
00539aa4	data	camera_switched	int	frame_start when the view last changed
004f72a4	data	chase_distance	float	Along the object's forward axis, smoothed; 1500 on switching to the chase view
00539a80	data	chase_pitch	float	
00539a3c	data	chase_yaw	float	
00539a74	data	chase_roll	float	
0051cf64	data	orbit_yaw	float	Degrees
0051cf84	data	orbit_pitch	float	Degrees, -89.5 to 89.5
0051cf80	data	orbit_yaw_speed	float	Degrees a tick, up to 5
0051cf68	data	orbit_pitch_speed	float	Degrees a tick, up to 5
0051cf6c	data	orbit_distance	float	Kept between 1.8 and 3.8 radii of the player's ship, or 5.8 of the target's
00588724	data	hit_shake	float	How much the cockpit view shakes from a hit, falling by 0.02 a tick
004c3a60	function	sr_set_projection	void __cdecl (float left, float top, float right, float bottom, float across, float down)	The projection: scales of the screen's size less 0.1 times the factors, the middle, and the viewport's edges in view units and pixels
00476680	function	object_bounds	void __fastcall (GameObject *object, ModelNode *node, float *tensor)	Widens the object's bounds and radius over a node's mesh, and adds its part's inertia to the tensor: the second moments about the two other axes on the diagonal and the products off it, each with the term the part's distance from the object's origin adds, times its density; then the node's children
00588340	data	joystick	JoystickState	The joystick as read_joystick last polled it
00588398	data	mouse	MouseState	The mouse as read_mouse last read it: its movement since the read before
00595c68	data	keyboard	byte[256]	DirectInput's keyboard state, by scan code (DIK_*): nonzero while the key is down
005d54ec	data	key_latched	byte[256]	Set for a key once key_pressed has counted it once, until read_keyboard sees it released
005ddc98	data	button_latched	ushort[32]	Set for a joystick button once control_active has counted it once, until read_joystick sees it released
005d5744	data	shift_latched	bool	Set once key_pressed has counted a Shift combination once, until both Shift keys are up
005d5634	data	control_latched	bool	Set once key_pressed has counted a Ctrl combination once, until both Ctrl keys are up
00595d80	data	alt_latched	bool	Set once key_pressed has counted an Alt combination once, until both Alt keys are up
004e2380	data	control_bindings	ControlBinding[74]	Each action's key, modifier, name and joystick button
0057e064	data	control_mode	ControlMode	What player_controls steers with: the Controller setting
0051d610	data	joystick_invert	int	The JoystickInvert setting, 1 by default: while it is clear, player_controls reverses pitch from the stick, keys and mouse
00595d88	data	twist_enabled	bool	The TwistEnable setting: the joystick's twist (Rz) rolls the ship when it has one
0050e1a4	data	force_feedback	bool	Set while the joystick in use has force feedback
0052029c	data	hat_enabled	int	The HatEnable setting, 1 by default: while it is set, frame_controls glances with the joystick's first hat
0051cf8c	data	hat_glancing	bool	Set while the joystick's hat glances, so that frame_controls looks ahead again once it is let go
